id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_index,cons_conf_index,lending_rate3m,nr_employed,subscribe
19839,39,10,2,7,1,1,1,1,5,5,193,12,1011,0,0,1.1,97.84,-35.89,4.97,5154.66,0.0
19840,46,1,2,3,0,2,1,1,5,3,4750,4,242,5,2,1.1,88.18,-28.78,2.81,4997.69,0.0
19841,40,1,3,4,1,2,1,0,11,2,4253,2,737,3,2,-0.1,93.6,-42.12,3.35,5226.48,0.0
19842,50,10,2,7,1,2,1,1,6,5,746,2,770,1,1,1.4,95.08,-50.36,4.54,4791.91,0.0
19843,38,3,1,4,0,2,1,0,7,2,338,2,1033,0,0,1.4,93.91,-40.69,5.0,4987.6,0.0
19844,27,2,2,4,1,1,1,1,5,5,87,7,958,0,0,1.1,94.08,-34.83,4.69,5403.83,0.0
19845,42,5,2,6,1,2,1,0,9,3,3372,1,774,5,1,-1.1,89.53,-50.43,4.43,4887.06,1.0
19846,39,2,2,0,0,1,1,1,5,1,1524,1,729,1,2,1.1,98.08,-45.36,1.2,4880.3,0.0
19847,39,2,1,2,0,2,1,0,7,4,5,11,963,0,0,1.4,95.89,-40.77,4.77,5238.55,0.0
19848,57,5,2,6,1,1,2,0,8,1,163,3,1017,0,0,1.4,96.9,-37.14,4.91,5411.08,0.0
19849,65,6,3,6,1,2,2,0,7,4,4543,0,0,4,1,-2.9,91.04,-46.94,4.05,4958.62,0.0
19850,46,10,2,7,1,2,1,1,5,1,977,0,912,0,2,1.1,95.15,-47.95,3.39,5262.29,0.0
19851,55,1,3,6,1,1,1,0,3,4,2103,0,391,2,1,-1.8,98.44,-44.56,4.49,5072.87,1.0
19852,33,1,1,5,1,0,0,1,8,5,22,0,1016,0,0,-1.7,91.67,-37.34,0.86,5221.21,0.0
19853,34,1,2,6,1,1,1,1,6,1,2908,2,145,3,0,1.4,94.65,-34.51,0.77,5166.03,0.0
19854,28,9,1,0,1,1,2,1,3,2,261,0,2,2,2,-1.8,94.95,-35.53,0.63,5083.83,1.0
19855,44,1,2,5,0,2,1,0,8,2,122,1,1035,0,0,1.4,90.92,-37.86,5.19,5379.71,0.0
19856,35,2,1,0,1,1,1,1,6,1,130,1,1029,0,0,1.4,90.68,-42.38,4.64,5118.3,0.0
19857,25,1,2,6,1,2,2,1,7,5,4517,1,824,5,2,1.4,95.0,-30.46,2.08,5099.44,0.0
19858,31,1,2,4,1,1,1,1,7,2,1094,3,209,3,0,1.4,88.13,-25.59,3.86,5008.62,0.0
19859,31,2,2,4,0,2,1,1,5,4,141,2,1040,0,0,1.1,91.45,-37.16,5.0,5409.02,0.0
19860,46,4,2,3,0,2,2,1,5,2,477,3,1003,0,0,1.1,94.46,-35.52,4.99,5398.64,0.0
19861,41,1,1,6,1,2,1,0,8,2,890,2,133,1,1,1.4,96.31,-33.85,3.13,5149.56,1.0
19862,50,2,2,4,1,0,0,0,7,2,116,4,1005,0,0,1.4,97.2,-41.07,4.75,5139.22,0.0
19863,68,6,2,7,1,1,1,0,9,5,118,1,949,0,0,-1.1,98.34,-35.73,0.84,4834.54,0.0
19864,50,1,1,6,1,2,1,1,6,4,338,1,985,0,0,1.4,94.93,-39.91,4.98,5133.99,0.0
19865,50,10,2,3,0,1,1,1,6,5,549,2,1045,0,0,1.4,94.55,-40.92,4.92,5045.11,0.0
19866,32,2,2,3,1,2,1,0,5,3,127,1,989,1,1,-1.8,94.1,-46.93,1.31,4874.73,0.0
19867,31,10,1,7,1,2,1,0,5,1,174,1,968,0,0,-1.8,95.77,-44.53,1.35,5007.31,0.0
19868,28,7,2,0,1,1,1,0,7,2,4681,1,18,6,0,1.4,93.31,-52.26,3.24,4832.92,0.0
19869,41,8,1,6,2,2,2,1,7,2,74,33,985,0,0,-1.7,91.11,-38.41,0.85,4831.86,1.0
19870,58,2,3,2,1,2,1,1,6,5,86,3,980,0,0,1.4,90.87,-43.8,5.2,5139.22,0.0
19871,45,1,2,5,0,2,1,0,7,1,4398,1,986,0,1,1.4,92.88,-40.02,2.01,4981.23,0.0
19872,63,6,2,7,1,1,1,0,8,2,181,0,363,2,1,-2.9,94.08,-44.55,4.32,5174.91,1.0
19873,31,10,2,0,1,2,2,0,7,5,1992,2,992,0,0,1.4,92.88,-41.41,4.73,5269.92,1.0
19874,20,11,1,5,1,2,1,0,7,4,368,3,995,0,0,1.4,89.4,-41.76,5.14,5097.39,1.0
19875,43,3,2,5,1,2,2,1,5,1,664,2,956,0,0,1.1,96.24,-34.98,4.82,5092.37,1.0
19876,24,3,2,2,2,0,0,1,12,2,493,35,993,0,0,1.4,94.75,-35.05,5.11,5259.46,1.0
19877,35,2,2,4,1,2,1,0,11,2,934,1,999,0,0,-0.1,89.28,-41.49,4.04,4956.79,0.0
19878,26,8,1,5,1,2,1,1,5,3,393,1,1029,0,0,1.1,93.8,-36.4,4.65,5300.01,0.0
19879,52,11,2,2,0,2,1,1,5,2,159,1,1034,0,0,1.1,94.18,-35.52,4.89,5331.15,0.0
19880,32,1,2,6,1,1,1,0,7,4,4433,2,619,4,2,1.4,89.44,-41.35,4.01,4947.48,0.0
19881,56,5,2,6,1,1,1,0,4,5,172,2,1026,0,0,-1.8,93.54,-48.08,1.37,5012.41,0.0
19882,26,8,2,5,1,2,1,0,5,5,145,8,1005,1,1,-1.8,90.94,-45.22,1.19,5308.16,0.0
19883,44,4,2,2,1,2,1,0,7,3,282,1,970,0,0,1.4,97.95,-43.34,4.87,5369.25,0.0
19884,73,8,3,0,2,1,1,1,6,2,4017,26,196,6,0,-3.4,90.06,-33.28,2.89,4973.17,0.0
19885,60,5,2,2,0,1,1,0,5,5,67,1,996,0,0,-1.8,96.7,-47.72,1.27,4915.53,0.0
19886,61,10,2,0,1,2,1,1,5,1,89,0,1026,0,0,1.1,96.53,-37.56,4.79,5071.6,0.0
19887,37,8,1,2,1,1,1,1,5,1,528,1,885,5,0,1.1,96.96,-28.13,0.71,5193.9,0.0
19888,42,10,2,6,1,2,1,0,5,4,3579,1,749,0,1,-1.8,93.49,-44.66,4.0,5148.55,0.0
19889,48,1,1,5,1,2,1,0,5,1,882,2,1022,0,0,-1.8,90.66,-44.3,1.29,5119.49,1.0
19890,38,0,0,5,2,2,1,1,7,3,101,49,983,0,0,1.4,89.31,-41.33,4.9,5170.59,1.0
19891,41,5,1,6,1,2,1,1,5,4,146,2,1004,0,0,-1.8,94.84,-47.77,1.29,5180.68,0.0
19892,30,1,1,6,1,2,1,0,7,2,128,2,1029,0,0,1.4,92.22,-43.16,4.94,5290.83,0.0
19893,68,4,1,3,2,0,0,0,5,1,720,3,127,0,1,1.1,90.26,-47.55,1.57,4879.09,1.0
19894,39,2,2,3,0,2,1,1,5,2,3647,1,30,1,2,1.1,96.62,-37.16,3.36,5020.71,0.0
19895,44,2,1,0,1,0,0,0,5,2,151,3,956,0,0,-1.8,88.61,-48.37,1.29,4859.44,1.0
19896,57,3,2,4,1,2,1,0,4,3,3143,11,414,5,2,-1.8,92.23,-28.61,3.76,4845.92,0.0
19897,52,1,1,7,1,1,1,1,5,1,184,1,994,0,0,1.1,96.34,-35.63,4.94,5232.52,0.0
19898,55,7,2,6,1,1,1,1,5,1,3155,2,875,1,1,1.1,95.72,-36.95,1.57,5223.7,0.0
19899,33,10,1,5,1,2,1,0,8,5,83,1,1005,0,0,1.4,90.17,-35.81,4.75,5243.78,0.0
19900,28,8,1,5,1,1,1,0,7,4,411,1,984,0,0,1.4,98.33,-42.91,5.15,4966.69,0.0
19901,30,11,2,6,1,1,1,0,7,4,805,1,914,1,1,1.4,94.03,-33.65,2.85,4811.34,0.0
19902,36,1,1,6,1,2,1,0,5,2,259,1,975,0,0,-1.8,93.17,-45.55,1.22,5160.28,0.0
19903,37,2,2,3,1,1,2,0,5,3,3634,3,386,0,1,-1.8,97.93,-29.65,3.48,4782.0,0.0
19904,26,7,1,6,1,2,1,0,8,1,4808,1,570,5,1,-2.9,91.9,-37.45,2.97,5388.96,0.0
19905,57,1,1,6,0,1,1,0,8,3,113,1,1040,0,0,1.4,94.28,-36.28,5.0,5442.45,0.0
19906,45,2,2,2,0,2,1,0,8,4,1203,1,136,5,1,1.4,90.88,-27.61,4.87,4902.41,0.0
19907,24,10,2,6,1,1,1,0,6,1,944,1,330,3,2,-2.9,88.24,-40.26,3.83,5192.38,0.0
19908,17,10,2,1,0,0,1,0,10,1,162,31,3,5,2,-1.1,94.38,-38.25,0.92,4809.72,0.0
19909,36,10,2,7,1,1,1,0,4,4,270,1,17,1,2,-1.8,95.99,-33.45,0.64,4908.52,1.0
19910,52,8,2,0,1,2,1,0,6,2,3158,1,651,0,2,-2.9,89.87,-51.27,2.71,4999.91,0.0
19911,43,2,2,3,1,2,1,1,5,2,4878,0,484,3,0,1.1,96.48,-46.05,3.04,5360.05,0.0
19912,42,10,1,4,1,2,1,1,6,5,446,2,1043,0,0,1.4,92.76,-39.91,5.1,4982.37,0.0
19913,41,1,3,5,1,2,2,0,8,4,229,1,0,2,2,-1.7,90.83,-37.22,0.91,4896.75,1.0
19914,34,4,1,0,1,2,1,1,6,4,66,0,1019,0,0,1.4,98.62,-39.7,4.72,5191.5,0.0
19915,41,2,1,4,1,1,1,0,5,3,133,1,1008,0,0,-1.8,88.89,-46.01,1.27,5063.4,0.0
19916,30,2,1,7,1,2,1,1,5,1,1000,6,499,4,0,1.1,91.11,-38.39,3.26,4923.28,0.0
19917,28,9,1,6,1,0,0,0,5,5,1020,1,989,0,0,-1.8,98.1,-40.24,0.7,5058.78,1.0
19918,48,10,2,7,1,2,1,1,5,2,345,1,1030,0,0,1.1,97.37,-34.72,4.63,5440.16,0.0
19919,28,2,2,3,1,1,1,1,5,3,3336,1,324,4,0,1.1,98.92,-47.19,1.01,5119.99,0.0
19920,51,3,3,6,0,2,1,1,4,1,70,3,1038,0,0,-1.8,93.63,-49.31,1.35,5114.39,0.0
19921,25,2,2,4,1,2,1,1,6,1,82,5,979,0,0,1.4,95.59,-43.84,4.71,5316.97,0.0
19922,29,1,1,6,1,2,1,0,11,4,4589,1,230,5,2,-0.1,97.77,-40.54,3.56,4830.1,0.0
19923,29,10,1,7,1,2,1,0,8,5,126,0,997,0,0,1.4,92.04,-35.01,4.98,5160.13,0.0
19924,36,8,3,4,1,2,1,0,5,2,254,2,951,0,0,-1.8,89.82,-44.49,1.24,4844.14,0.0
19925,57,6,2,2,1,1,1,0,7,2,113,1,958,0,0,1.4,94.76,-43.29,4.83,5390.17,0.0
19926,30,2,1,0,1,2,1,1,6,1,406,0,953,0,0,1.4,92.29,-43.43,4.85,5139.22,0.0
19927,45,8,2,5,0,1,1,1,6,5,34,6,954,0,0,1.4,90.49,-41.04,4.77,5201.95,0.0
19928,47,1,1,6,1,2,1,1,5,4,236,0,977,0,0,1.1,93.24,-38.03,5.04,5081.98,0.0
19929,38,1,2,5,1,2,2,0,5,4,599,1,969,0,0,-1.8,96.7,-47.21,1.26,4981.82,1.0
19930,49,10,2,6,1,2,1,0,8,3,187,3,1022,0,0,1.4,90.08,-36.42,4.76,5045.11,0.0
19931,49,8,3,5,1,2,2,0,4,1,2245,1,1008,6,1,-1.8,92.77,-38.7,1.6,5362.38,0.0
19932,30,4,1,5,1,2,1,0,7,3,3542,3,230,0,1,1.4,95.57,-41.92,5.1,4881.54,0.0
19933,33,1,2,6,1,2,1,0,8,4,27,10,995,0,0,1.4,90.36,-35.23,5.19,4992.83,0.0
19934,57,3,2,2,1,2,1,1,11,1,76,0,1020,0,0,-0.1,94.59,-42.12,4.14,5138.64,0.0
19935,44,11,2,5,0,2,1,0,8,3,1453,1,677,0,0,1.4,96.27,-32.48,4.86,4878.54,0.0
19936,28,9,1,7,1,1,1,0,9,2,108,0,995,2,1,-1.1,96.55,-38.02,0.86,5112.5,0.0
19937,37,5,2,6,1,1,1,0,11,2,4646,0,80,2,0,-0.1,91.34,-31.57,5.0,5093.15,0.0
19938,40,1,3,6,1,2,1,1,7,5,2027,3,335,1,2,1.4,92.71,-46.29,2.84,5304.43,0.0
19939,30,2,2,4,1,0,0,1,4,5,463,2,943,4,1,-1.8,93.75,-43.38,2.12,5254.06,0.0
19940,44,1,1,6,1,2,1,0,6,1,1277,2,550,1,2,-2.9,91.2,-27.46,4.14,5075.7,0.0
19941,33,2,2,0,1,1,1,1,5,3,2812,0,544,5,1,1.1,91.29,-47.48,5.04,4718.23,0.0
19942,39,2,3,4,1,2,1,0,5,4,162,6,1031,0,0,-1.8,92.24,-46.56,1.2,5139.89,0.0
19943,25,5,1,6,1,1,1,0,7,2,128,2,975,0,0,1.4,95.89,-41.16,4.84,5066.02,0.0
19944,56,6,3,2,0,1,2,1,6,5,2517,3,308,3,0,1.4,94.47,-45.1,3.4,5044.99,0.0
19945,32,1,1,6,1,2,1,1,5,5,413,0,996,0,0,1.1,98.41,-37.89,5.02,5107.94,0.0
19946,52,5,3,6,1,1,1,0,9,2,3127,2,897,2,0,-1.1,93.62,-41.63,4.69,4822.7,1.0
19947,30,8,2,5,0,1,1,1,5,3,454,1,448,2,1,1.1,90.64,-31.32,3.89,5278.82,0.0
19948,55,10,2,0,1,1,1,0,9,3,117,1,999,0,0,-3.4,89.97,-28.75,0.77,5258.34,0.0
19949,58,2,2,4,0,1,1,1,6,3,357,1,1031,0,0,1.4,91.81,-41.25,4.97,5107.85,0.0
19950,57,5,3,0,1,2,1,0,11,4,1724,7,745,4,1,-3.4,94.61,-30.66,3.45,4873.05,1.0
19951,70,0,1,4,1,2,0,1,7,4,1836,21,82,5,1,-0.1,92.37,-28.85,2.19,5194.82,1.0
19952,79,4,1,1,1,2,0,0,12,1,61,49,1007,0,0,-0.1,92.08,-41.87,4.13,5247.75,1.0
19953,43,2,2,3,0,1,1,0,7,4,126,0,970,0,0,1.4,97.11,-41.46,5.05,5196.73,0.0
19954,59,2,2,2,1,1,1,1,6,5,4192,3,943,1,2,1.4,92.22,-44.81,2.63,5060.92,0.0
19955,31,10,1,7,1,2,1,1,4,1,15,12,1013,0,0,-1.8,91.95,-48.98,1.42,4961.42,0.0
19956,50,5,2,5,0,1,1,1,6,1,67,17,981,0,0,1.4,92.29,-39.91,4.77,5442.45,0.0
19957,44,1,3,6,1,2,1,0,8,1,4025,0,1007,6,1,1.4,95.37,-25.88,1.72,4877.56,0.0
19958,32,8,1,0,1,2,1,0,5,5,181,2,973,0,0,-1.8,97.16,-46.84,1.28,5241.87,0.0
19959,29,5,2,5,0,1,1,1,5,5,135,0,1026,0,0,1.1,98.31,-37.92,5.08,5393.44,0.0
19960,44,1,3,5,1,1,2,0,11,5,1567,0,912,0,0,-0.1,98.2,-39.45,0.9,5232.3,0.0
19961,44,1,1,6,1,2,1,0,4,1,674,3,10,1,2,-1.8,88.97,-47.99,1.42,5002.21,1.0
19962,33,2,1,4,1,1,2,1,5,3,3942,1,449,4,0,1.1,92.3,-48.91,1.11,5379.38,0.0
19963,42,10,2,6,1,1,2,0,8,5,121,2,1001,0,0,1.4,93.07,-35.91,4.88,5212.41,0.0
19964,31,1,2,6,1,2,1,0,7,5,2539,2,705,1,0,1.4,94.82,-43.98,5.04,4846.1,0.0
19965,45,5,2,6,1,2,1,0,8,1,252,1,1014,0,0,1.4,92.04,-36.1,4.84,5128.76,0.0
19966,31,1,1,6,1,2,1,0,4,4,2910,1,141,5,2,-1.8,94.79,-37.92,3.11,5152.15,0.0
19967,43,1,2,6,1,1,1,1,8,3,3119,7,833,2,0,1.4,93.74,-36.3,1.74,4965.31,1.0
19968,31,1,1,6,1,2,1,0,8,4,4203,8,225,3,0,1.4,97.26,-38.68,4.46,5091.44,0.0
19969,44,4,3,3,0,1,2,0,7,4,55,0,954,0,0,1.4,93.63,-40.73,4.87,5353.57,0.0
19970,37,8,2,4,1,2,1,1,5,2,2071,0,912,6,0,1.1,98.26,-31.89,2.76,5183.12,0.0
19971,43,2,2,4,0,1,1,1,5,5,125,0,1040,0,0,1.1,93.99,-37.92,4.86,5097.56,0.0
19972,46,2,2,4,0,2,1,0,7,4,122,0,966,0,0,1.4,92.41,-44.57,5.15,5191.5,0.0
19973,41,5,2,6,1,2,2,0,4,5,4055,1,226,1,1,-1.8,98.88,-42.66,4.95,5057.03,0.0
19974,49,5,2,6,1,1,2,0,8,2,297,2,972,0,0,1.4,95.31,-36.82,4.72,5186.27,0.0
19975,61,0,0,1,0,0,2,1,11,3,137,32,965,0,0,1.4,91.1,-43.55,4.88,5405.85,1.0
19976,26,9,1,6,1,2,1,0,6,4,3876,0,746,3,2,-2.9,92.6,-36.83,4.15,5351.89,0.0
19977,27,8,1,4,1,2,1,1,5,5,375,1,1023,0,0,1.1,90.42,-36.58,4.71,5429.78,0.0
19978,29,11,2,5,1,2,1,0,7,4,269,1,1043,0,0,1.4,98.42,-43.34,4.88,5358.8,0.0
19979,31,11,2,4,1,2,1,0,5,3,3029,2,721,5,0,-1.8,93.87,-45.33,0.66,4980.6,0.0
19980,27,1,2,5,1,2,1,1,5,5,1411,2,311,0,2,1.1,95.04,-31.09,4.43,5334.14,0.0
19981,29,10,1,7,1,1,1,0,8,1,4190,2,79,1,2,1.4,97.8,-26.75,0.94,4845.27,0.0
19982,34,2,1,0,1,1,1,0,3,5,101,1,999,0,0,-1.8,89.91,-34.79,0.61,5239.1,0.0
19983,30,1,2,0,1,2,1,0,5,3,2738,1,163,0,0,-1.8,97.86,-51.73,3.96,5059.05,0.0
19984,40,5,3,6,0,2,2,1,5,5,197,3,1021,0,0,1.1,89.38,-35.99,4.71,5331.15,0.0
19985,28,8,1,5,1,1,1,1,5,4,95,6,1009,0,0,1.1,91.73,-35.12,5.08,5030.07,0.0
19986,22,2,1,4,1,2,1,1,7,4,229,6,1021,0,0,1.4,91.19,-43.25,4.92,5160.13,0.0
19987,27,1,2,6,1,2,1,0,9,2,168,2,5,2,1,-3.4,95.98,-30.87,0.76,4806.76,1.0
19988,45,1,2,5,1,2,1,0,11,1,531,0,977,0,0,-0.1,95.34,-43.55,4.21,5133.45,0.0
19989,50,1,2,5,1,2,1,0,11,5,4969,2,649,0,2,-0.1,92.05,-39.66,4.61,5232.14,0.0
19990,52,2,2,2,0,2,1,1,6,1,3592,0,473,5,2,1.4,93.62,-38.93,0.68,5461.07,0.0
19991,37,10,1,6,1,1,1,0,4,5,3683,1,538,1,1,-1.8,91.4,-32.51,1.7,5369.95,0.0
19992,30,1,2,6,1,2,1,0,8,1,4623,2,702,0,2,1.4,95.7,-29.46,0.61,5173.43,1.0
19993,36,8,2,6,1,1,1,0,11,3,1685,0,35,2,1,-0.1,97.58,-40.45,2.19,5359.16,0.0
19994,70,9,0,0,1,2,1,0,5,1,705,7,986,0,0,-0.1,94.5,-40.53,4.23,5388.04,0.0
19995,31,2,2,7,1,1,1,1,6,2,1918,8,108,6,0,1.4,94.23,-48.98,1.89,5057.75,0.0
19996,32,10,1,7,1,1,1,0,8,5,2550,15,686,0,0,1.4,92.57,-38.85,1.41,5165.99,0.0
19997,28,2,2,3,1,1,1,1,6,2,336,1,955,0,0,1.4,95.97,-41.54,4.8,5306.52,0.0
19998,49,2,2,2,1,2,2,1,11,2,226,3,1017,0,0,-0.1,92.82,-43.72,4.17,5226.97,0.0
19999,34,8,1,5,1,1,2,0,6,2,3995,1,905,0,1,-2.9,90.3,-39.74,3.07,5101.2,0.0
20000,38,11,1,5,1,2,1,0,7,1,287,4,1038,0,0,1.4,89.31,-42.52,5.19,5369.25,0.0
20001,30,1,1,6,1,2,1,1,11,4,106,2,980,0,0,-0.1,89.19,-41.62,4.04,5003.55,0.0
20002,41,8,1,5,0,0,0,0,5,1,772,2,1038,1,1,-1.8,91.96,-43.98,1.26,5282.66,0.0
20003,24,8,2,4,1,1,1,1,5,2,41,0,1030,0,0,-1.8,88.8,-47.44,1.31,5088.9,0.0
20004,32,2,1,2,1,1,1,1,6,2,142,1,1020,0,0,1.4,92.1,-40.12,4.8,5170.59,0.0
20005,47,1,2,7,0,2,2,0,5,5,148,1,1003,0,0,-1.8,93.35,-44.35,1.28,5190.88,0.0
20006,45,5,2,6,1,2,1,0,8,1,1063,2,617,5,0,-1.7,93.86,-42.42,3.89,5218.49,0.0
20007,53,6,3,2,0,2,1,0,7,2,497,0,984,0,0,1.4,92.6,-43.55,5.13,5029.43,0.0
20008,70,6,2,7,1,1,2,0,5,4,403,0,1006,1,1,-1.8,95.65,-41.16,0.66,4813.36,1.0
20009,73,6,2,7,1,2,1,0,7,4,116,3,999,0,0,-1.7,97.88,-40.74,0.84,5131.36,0.0
20010,45,1,1,6,1,1,1,0,8,1,3848,1,125,3,0,1.4,96.35,-48.91,1.94,4927.12,0.0
20011,30,8,2,5,1,1,1,1,6,2,819,5,442,2,2,1.4,95.24,-42.94,0.68,4978.83,0.0
20012,26,8,1,5,1,1,1,0,7,1,505,1,955,0,0,1.4,97.48,-44.32,4.72,5416.31,0.0
20013,34,8,3,5,1,2,1,1,9,1,4253,1,201,4,0,-1.1,97.34,-47.44,3.5,5149.04,0.0
20014,42,7,2,5,1,1,1,1,6,4,2350,1,652,3,1,1.4,95.02,-47.36,2.5,5009.97,0.0
20015,69,10,2,7,1,2,1,0,10,4,1567,1,868,5,0,-3.4,96.64,-33.44,2.61,5376.63,0.0
20016,31,1,2,6,1,1,1,0,8,1,2627,4,308,6,2,1.4,90.52,-27.52,2.36,4817.7,0.0
20017,35,10,2,6,1,1,1,0,11,3,211,4,1033,0,0,-0.1,96.27,-41.37,4.0,5450.39,0.0
20018,43,2,2,2,1,2,1,0,4,4,185,0,1026,0,0,-1.8,90.93,-47.47,1.39,4905.33,0.0
20019,39,8,2,5,0,2,1,0,4,1,76,0,1018,0,0,-1.8,96.79,-48.37,1.41,5119.49,0.0
20020,53,8,2,5,1,1,1,0,8,2,329,4,1021,0,0,1.4,89.23,-36.89,4.99,5463.36,0.0
20021,33,8,1,5,1,2,2,0,5,4,2438,1,250,5,0,-1.8,97.16,-28.58,2.03,5224.21,0.0
20022,41,2,2,3,0,1,1,1,5,2,116,1,1042,0,0,1.1,93.99,-37.3,4.8,5351.92,0.0
20023,57,2,3,3,0,1,1,0,8,2,4554,7,345,0,1,1.4,95.22,-34.11,4.22,5055.88,0.0
20024,36,8,2,5,1,1,1,1,5,2,170,1,1002,0,0,1.1,89.95,-35.89,4.63,5409.02,0.0
20025,24,1,1,5,1,2,2,1,7,2,872,0,126,6,2,1.4,94.0,-30.27,3.11,5198.52,0.0
20026,46,1,2,6,1,2,1,0,11,1,1515,0,22,2,0,-0.1,88.91,-45.55,2.96,4818.5,0.0
20027,36,2,2,4,0,2,1,1,6,4,1712,13,804,2,2,1.4,90.39,-34.81,2.49,4987.82,0.0
20028,53,11,2,2,0,2,2,1,6,5,93,2,1024,0,0,1.4,94.27,-39.91,5.07,5411.08,0.0
20029,46,3,2,5,0,1,1,1,5,3,212,12,578,6,1,1.1,89.74,-37.23,3.18,5010.25,0.0
20030,55,7,2,2,1,2,2,0,7,4,1792,1,398,0,0,1.4,96.55,-44.21,1.21,5419.74,0.0
20031,34,1,2,6,1,2,1,0,5,3,1240,0,456,6,1,-1.8,95.76,-29.04,4.28,5010.6,0.0
20032,31,1,1,5,1,1,1,1,5,2,33,1,949,0,0,1.1,93.05,-37.01,4.65,5325.96,0.0
20033,60,5,1,6,1,2,2,0,3,3,187,1,1045,0,0,-1.8,94.04,-48.15,1.62,5109.29,1.0
20034,16,1,1,7,0,1,0,0,8,4,4628,33,700,2,0,1.4,93.86,-33.23,3.81,4885.94,1.0
20035,53,8,3,5,1,1,1,1,5,1,116,4,270,0,0,1.1,93.5,-40.57,1.0,5213.38,1.0
20036,29,5,1,5,1,1,1,0,11,4,971,2,980,0,0,-0.1,90.68,-41.32,4.15,5356.86,1.0
20037,56,1,3,5,1,2,1,0,11,5,181,1,996,0,0,-0.1,96.18,-41.91,4.02,5450.39,0.0
20038,36,8,3,5,0,2,1,0,4,2,649,1,1,1,2,-1.8,94.28,-46.48,1.4,5348.95,0.0
20039,45,1,2,5,1,2,1,0,7,3,101,1,957,0,0,1.4,97.2,-42.95,4.96,5452.9,0.0
20040,53,4,3,0,0,2,1,0,7,4,76,5,1003,0,0,1.4,93.35,-42.23,5.07,5458.13,0.0
20041,17,7,0,2,0,1,2,1,12,3,264,53,1037,0,0,1.4,89.74,-41.29,5.07,5196.73,0.0
20042,32,1,1,5,1,1,1,0,5,5,3489,1,975,3,2,-1.8,95.16,-38.88,3.37,4982.03,0.0
20043,28,10,2,7,1,1,1,1,7,1,78,2,22,2,1,1.4,98.13,-47.86,2.51,5196.48,0.0
20044,51,1,2,6,0,2,1,0,8,2,2820,2,36,4,2,1.4,92.57,-44.51,3.93,5194.3,0.0
20045,56,6,2,2,0,1,1,1,11,1,1681,0,443,5,0,-0.1,91.87,-44.18,4.3,5140.37,0.0
20046,39,2,1,2,1,2,1,0,4,1,98,1,951,0,0,-1.8,91.3,-45.54,1.36,4910.43,0.0
20047,45,1,2,5,1,2,1,1,5,2,198,5,1012,0,0,1.1,90.61,-35.74,4.85,5409.02,0.0
20048,50,10,2,7,1,2,1,0,5,1,8,4,963,0,0,-1.8,97.07,-45.27,1.33,5104.19,0.0
20049,27,10,1,6,1,2,1,0,7,3,69,0,982,0,0,1.4,89.97,-41.97,5.15,5264.69,0.0
20050,44,8,2,2,0,2,1,0,8,2,218,2,978,0,0,1.4,96.24,-35.88,5.03,5316.97,0.0
20051,31,10,2,6,0,1,1,0,7,2,306,1,1029,0,0,1.4,90.06,-43.12,5.01,4977.15,0.0
20052,45,4,2,6,1,1,1,1,5,2,3396,5,671,1,2,1.1,94.73,-30.83,1.95,5252.42,0.0
20053,43,1,2,7,0,2,1,0,7,4,65,2,949,0,0,1.4,95.98,-41.29,5.2,5191.5,0.0
20054,27,1,1,6,1,2,1,1,5,5,2376,4,520,1,0,1.1,90.05,-44.36,2.42,5133.95,0.0
20055,52,6,2,3,1,1,1,0,7,2,5023,0,27,3,0,1.4,90.07,-28.0,1.07,5403.8,0.0
20056,46,5,3,6,1,2,1,0,11,3,50,2,1035,0,0,-0.1,89.47,-43.63,4.1,5045.12,0.0
20057,49,8,2,7,0,2,1,1,5,5,214,2,964,0,0,1.1,98.59,-38.11,4.67,5087.18,0.0
20058,45,11,3,5,0,2,2,1,5,5,70,14,983,0,0,1.1,90.7,-36.9,4.64,5429.78,0.0
20059,45,8,2,0,1,1,1,0,8,5,3497,1,499,3,2,1.4,91.63,-34.12,2.04,5394.89,0.0
20060,29,1,1,6,1,2,1,1,5,3,1693,3,395,3,2,-1.8,97.65,-52.49,4.77,5167.92,0.0
20061,31,2,2,3,1,1,1,1,7,2,287,3,951,0,0,1.4,92.13,-41.41,5.15,5071.25,0.0
20062,38,2,2,2,1,2,1,0,5,3,195,2,990,0,0,-1.8,96.33,-43.89,1.27,4971.62,0.0
20063,34,8,2,4,0,2,1,1,5,2,4025,2,514,4,1,1.1,97.08,-41.94,3.29,5140.25,0.0
20064,61,1,2,5,0,2,2,1,5,4,116,4,1046,0,0,1.1,97.84,-35.78,4.77,4988.55,0.0
20065,32,10,2,7,1,2,1,0,5,2,144,1,70,1,0,-1.8,96.45,-50.31,3.01,5204.17,0.0
20066,31,8,1,4,1,2,1,0,7,4,159,0,967,0,0,1.4,92.88,-44.53,4.95,5384.94,0.0
20067,29,1,1,5,1,1,2,0,6,1,71,0,981,0,0,-2.9,96.96,-41.41,1.21,5167.57,0.0
20068,44,5,2,6,1,1,1,0,8,1,4089,1,308,3,0,1.4,90.02,-49.45,1.4,5098.68,0.0
20069,29,2,2,3,1,2,2,0,7,5,69,1,1006,0,0,1.4,98.42,-41.41,5.01,5086.94,0.0
